,age,num_previous_recidivisms,race_Caucasian,race_Hispanic,race_Other,gender_Male,registeredSexOffender_TRUE,violentOffender_TRUE,gangMember_x_TRUE,homeless_TRUE,DNACollected_TRUE,employmentStatus_Full_Time,employmentStatus_Part_Time,employmentStatus_Unemployed,HighestEducationLevel_High_School_Diploma,HighestEducationLevel_No_HS_Diploma,HighestEducationLevel_Some_College,licenseStatus_Not_Suspended,licenseStatus_Suspended,time_in_Work_Release (month),time_in_Monitoring (month),recidivism,time_to_recidivism_months,time_to_recidivism_category
232,38,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.114787762,2.595892235,0,,
233,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.380216117,2.52961996,0,,
234,52,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1.949646767,0.611654809,0,,
235,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.112656326,13.66728199,0,,
236,29,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0.108108689,5.560575837,1,2.966666666666667,0 to 3
237,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.495131784,1.605574191,0,,
238,34,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.995429637,0.533451184,0,,
239,28,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2.384831263,4.42488449,1,9.533333333333331,9 to 12
240,37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.96585593,5.889254367,0,,
241,47,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.196130325,0.60229638,0,,
242,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.069273938,2.587675043,1,1.2666666666666666,0 to 3
243,23,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.40795478,14.48142786,1,0.9666666666666668,0 to 3
244,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.155764146,3.053932416,0,,
245,55,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,4.74832307,0.271760336,0,,
246,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2.305027362,11.22214009,0,,
247,33,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0.827385735,8.910864833,1,32.63333333333333,30 to 33
248,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882699829,2.921618455,0,,
249,19,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6.085031664,6.665695387,1,24.966666666666665,24 to 27
250,49,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.396427738,1.245596377,0,,
251,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.251834708,0.444178257,0,,
252,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.802175492,13.60583891,0,,
253,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.303901159,7.289270942,0,,
254,39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.945461269,1.870430726,0,,
255,55,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.812170151,0.690275039,0,,
256,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.234677189,1.021870958,0,,
257,32,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.051636435,6.959643464,0,,
258,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.168929116,10.22089924,0,,
259,24,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.604210601,7.947056523,0,,
260,36,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1.599591722,1.318828874,1,2.7666666666666666,0 to 3
261,35,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.471608079,9.736979632,0,,
262,48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.310806498,4.260115687,0,,
263,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,3.935467962,2.291739508,0,,
264,30,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.474167745,6.77257092,0,,
265,20,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,3.086815385,2.047571851,1,18.5,18 to 21
266,33,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.348415373,7.387544542,0,,
267,54,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.026618783,5.588399872,0,,
268,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.373158728,4.200513736,0,,
269,43,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.258394365,1.000965528,0,,
270,26,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.249129992,2.367902764,0,,
271,39,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.765663328,13.71469033,1,18.433333333333334,18 to 21
272,34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.947273844,5.394135673,0,,
273,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.926920113,3.009720446,0,,
274,46,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.09739397,0.796905335,0,,
275,38,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,6.328411787,0.336651714,0,,
276,49,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.749955996,4.479919779,0,,
277,34,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.083643073,3.92466653,0,,
278,26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.874839679,2.608043593,0,,
279,37,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.633969655,13.20049377,1,6.833333333333333,6 to 9
280,36,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.023787582,4.633463171,0,,
281,26,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,5.541860748,4.561002016,0,,
282,57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.850110098,4.229572513,0,,
283,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.690658341,1.125773934,0,,
284,23,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,2.360617754,4.47824293,0,,
285,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3.797523365,0.159557607,1,9.6,9 to 12
286,44,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0.645244291,4.341468766,1,11.9,9 to 12
287,38,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.969400234,1.441038314,0,,
288,29,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,9.749344502,1.289323146,1,13.000000000000002,12 to 15
289,37,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.326989546,0.433576402,0,,
290,27,6,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,6.101201792,6.818990213,1,1.2,0 to 3
291,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.05991902,6.874253788,0,,
292,28,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.590689767,7.645481166,1,7.333333333333333,6 to 9
293,35,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.862870016,7.815783403,0,,
294,40,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,6.23425683,14.6227788,0,,
295,56,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.459394665,5.429394978,0,,
296,35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.448174565,2.974370294,0,,
297,68,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.413851065,4.177086729,0,,
298,30,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,4.473960573,2.439785904,0,,
299,51,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.590480412,0.338217505,0,,
300,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.219784814,0.605357663,0,,
301,30,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.7071873,4.116044318,0,,
302,27,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1.991427474,1.264285612,0,,
303,38,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.418903501,0.35695699,0,,
304,31,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.005557565,10.56868925,0,,
305,30,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.327312086,2.977401873,0,,
306,29,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,2.668699413,3.75040318,0,,
307,48,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.377935434,3.730638427,1,2.933333333333333,0 to 3
308,54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.659579044,4.838750876,0,,
309,23,7,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1.306430556,1.40264195,1,1.2333333333333334,0 to 3
310,31,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.308049097,2.072115132,1,11.600000000000001,9 to 12
311,31,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.917603996,7.077398584,1,9.299999999999999,9 to 12
312,27,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0.213908392,3.264300675,1,15.066666666666666,15 to 18
313,51,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.352829505,6.565810799,0,,
314,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2.187969944,5.640438682,0,,
315,24,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.280822956,4.603549276,0,,
316,64,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.081795794,5.080749287,0,,
317,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.88151653,16.7717146,0,,
318,47,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.410958154,10.41299939,0,,
319,36,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.312357157,2.658039517,1,5.133333333333334,3 to 6
320,64,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.629564115,1.76948379,1,20.0,18 to 21
321,21,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0.597191088,17.85305912,0,,
322,69,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.643027448,9.600132339,0,,
323,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.549560844,0.109674499,0,,
324,33,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.035869074,11.755601,0,,
325,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.220756511,1.02518245,0,,
326,46,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.236626067,7.952707958,0,,
327,31,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4.242327361,0.586174909,1,36.4,33 to 36
328,55,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.568048976,1.016547451,0,,
329,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.585561541,0.530364674,0,,
330,34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.713042267,1.540339664,0,,
331,21,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.07298232,5.204652435,0,,
332,49,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.026304501,1.111888101,0,,
333,36,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,6.982703984,0.271403846,0,,
334,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.82467235,1.638477427,0,,
335,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.884768138,4.244587516,0,,
336,29,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,4.004532724,1.085834822,1,5.933333333333334,3 to 6
337,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.875387143,17.43742766,0,,
338,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.191950703,8.049944796,0,,
339,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.673531542,5.355303018,0,,
340,48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.904684333,0.036842812,0,,
341,23,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1.086317555,4.086139479,1,5.933333333333334,3 to 6
342,35,7,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0.829764556,0.872350003,1,29.6,27 to 30
343,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.387789601,5.76852854,0,,
344,44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.637839609,0.596212791,0,,
345,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.244840854,3.207005699,0,,
346,66,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.05828298,8.255612889,0,,
347,48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.178388048,3.95910533,1,18.7,18 to 21
348,44,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.356229377,13.00808824,0,,
349,64,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.309806713,3.839635039,0,,
350,39,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,4.434401407,4.765296154,0,,
351,25,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0.434985565,6.732599169,1,31.0,30 to 33
352,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,8.181232828,2.027129296,0,,
353,25,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1.357549238,12.97575536,0,,
354,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.889938943,2.177660839,0,,
355,45,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7.630003633,3.317487814,0,,
356,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.749476457,6.144289679,0,,
357,65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.204935013,5.74380375,0,,
358,30,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2.093391358,0.896432233,1,6.833333333333333,6 to 9
359,37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.282402672,14.33399809,0,,
360,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.064172276,1.806986027,0,,
361,23,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,5.120565497,4.263236393,0,,
362,65,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.981120686,1.183736113,0,,
363,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.26275856,2.464123548,0,,
364,39,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.020427374,0.498347773,0,,
365,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.970059549,6.820214306,0,,
366,32,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.352279953,2.558730487,0,,
367,48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.149143538,4.043046607,0,,
368,31,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.582740807,3.031315345,0,,
369,28,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.74067266,1.319993203,0,,
370,33,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.535872564,5.120055245,1,11.7,9 to 12
371,57,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.760666314,5.906411842,0,,
372,29,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4.246550588,0.360171559,0,,
373,66,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.024330655,2.065654786,0,,
374,33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,3.10289666,11.76613351,1,31.16666666666667,30 to 33
375,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.348482841,0.1828458,1,0.6333333333333333,0 to 3
376,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.518257331,1.862739837,0,,
377,34,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.87126829,8.92042554,0,,
378,50,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,3.295241871,2.107066208,0,,
379,47,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.404335975,4.862881101,0,,
380,38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.470507189,6.126231204,0,,
381,29,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.854676176,3.118514085,1,15.9,15 to 18
382,31,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.610065038,10.19584092,0,,
383,22,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.781988156,1.803124727,1,9.533333333333331,9 to 12
384,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.795126738,5.505253643,0,,
385,26,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.946016682,1.302037507,1,14.466666666666667,12 to 15
386,23,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.133106848,8.992277169,1,24.033333333333335,24 to 27
387,27,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.324487002,0.784929441,1,14.966666666666667,12 to 15
388,57,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1.484800788,0.111393061,0,,
389,51,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.135428583,6.538460831,0,,
390,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.614288327,13.29466362,0,,
391,23,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1.197060672,1.734816359,0,,
392,42,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2.60190628,2.713761763,1,2.566666666666667,0 to 3
393,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.700755263,20.88974248,0,,
394,45,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8.128020374,2.377956563,0,,
395,38,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.884766633,1.143624866,0,,
396,37,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.896320683,5.400322988,0,,
397,65,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.269601768,0.679612523,0,,
398,29,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.485977521,5.442859137,0,,
399,43,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.376288743,1.451940894,0,,
400,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.49452006,5.822320223,1,26.166666666666668,24 to 27
401,49,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4.050757015,6.431308099,0,,
402,51,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.220997611,3.022214042,0,,
403,47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.983301949,1.373598588,0,,
404,33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.750317301,10.71068632,0,,
405,40,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,6.877180741,3.548103692,0,,
406,31,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.121712411,3.608537176,0,,
407,60,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.86118019,6.37376311,1,2.3,0 to 3
408,35,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.153195068,1.089731258,0,,
409,45,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.605826817,10.65196718,1,21.7,21 to 24
410,20,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.202293311,2.082933441,0,,
411,61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.948265969,2.798895573,0,,
412,32,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0.393009479,5.826796757,0,,
413,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.527744057,12.93816998,0,,
414,52,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.633275456,0.787311904,0,,
415,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.32395656,0.404878566,0,,
416,35,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.661950347,4.37630867,1,6.166666666666667,6 to 9
417,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.414687676,3.520519115,0,,
418,24,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.869368078,2.979270619,1,4.4,3 to 6
419,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.568909186,0.296381357,0,,
420,70,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6.535219543,2.416566496,0,,
421,50,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.72311528,1.259840442,1,23.733333333333334,21 to 24
422,53,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.325082052,0.119887167,0,,
423,49,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.020262016,1.205531374,1,0.4,0 to 3
424,28,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0.053434601,2.771567116,1,7.366666666666666,6 to 9
425,35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.630402743,3.63876966,0,,
426,23,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.344551451,3.309106303,0,,
427,48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.138198956,15.97412826,0,,
428,49,2,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0.549137927,2.065327733,1,20.933333333333334,18 to 21
429,30,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.593405994,1.069908622,0,,
430,46,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.313534461,4.821281942,0,,
431,22,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0.901046974,0.989953315,1,10.966666666666667,9 to 12
432,62,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.893967379,5.73831706,0,,
433,41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.052508026,1.000523048,0,,
434,65,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.463501588,3.475744945,0,,
435,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.199555166,4.060143719,0,,
436,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4.427227488,8.700040657,0,,
437,20,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,8.847731396,0.71771863,0,,
438,39,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.273089731,5.705961353,0,,
439,56,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.797812241,9.576300112,0,,
440,39,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1.806139959,0.547822261,0,,
441,63,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4.107765066,0.37766766,0,,
442,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.33673487,0.78974659,0,,
443,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.418293833,8.613288169,0,,
444,35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.084285168,2.65908911,0,,
445,26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.823722986,1.811693714,0,,
446,62,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.49762748,8.855366375,0,,
447,39,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.79423469,0.777999648,0,,
448,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.388825858,5.893991274,0,,
449,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.632311288,2.268632021,0,,
450,39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.819647861,8.322651004,0,,
451,32,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.657236467,3.269646927,0,,
452,33,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,3.602160778,12.49519599,0,,
453,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.871229854,3.203077638,0,,
454,29,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.4548691,10.78414613,1,5.433333333333334,3 to 6
455,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.847822049,7.061108702,0,,
456,33,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2.724915951,0.096813526,0,,
457,30,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.286847852,0.427645856,0,,
458,27,2,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.123975199,0.761320526,1,0.9333333333333333,0 to 3
459,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.842866095,1.937999275,0,,
460,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717519561,0.263374079,0,,
461,30,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.433983706,4.140640085,0,,
462,53,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.873506907,6.862510746,0,,
463,42,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.558081393,5.984675802,0,,
464,35,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.919701293,0.934756328,0,,
465,48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.661108644,0.458775948,0,,
466,54,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3.421907371,3.023515188,0,,
